,index,movieId,title,genres,databaseId
2401,9888,32019,Be Cool (2005),Comedy|Crime|Musical,133620
2402,9891,32029,Hostage (2005),Action|Crime|Drama|Thriller,166929
2403,9892,32031,Robots (2005),Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi|IMAX,127982
2404,9925,32174,"Green Berets, The (1968)",Action|Drama|War,103400
2405,9930,32203,Brian's Song (1971),Drama,124092
2406,9932,32213,Cube Zero (2004),Horror|Mystery|Sci-Fi|Thriller,190517
2407,9945,32289,Ice Princess (2005),Children|Comedy|Drama,156333
2408,9948,32296,Miss Congeniality 2: Armed and Fabulous (2005),Adventure|Comedy|Crime,138233
2409,9949,32298,Guess Who (2005),Comedy|Romance,148831
2410,9981,32440,If Looks Could Kill (1991),Action|Comedy,132480
2411,10010,32587,Sin City (2005),Action|Crime|Film-Noir|Mystery|Thriller,109487
2412,10011,32589,Beauty Shop (2005),Comedy,156808
2413,10014,32596,Sahara (2005),Action|Adventure|Comedy,175856
2414,10015,32598,Fever Pitch (2005),Comedy|Romance,109594
2415,10041,32721,Battle of the Bulge (1965),Action|Drama|War,100443
2416,10064,32844,Waterloo Bridge (1940),Drama|Romance|War,164334
2417,10080,32923,Frankenfish (2004),Action|Comedy|Horror|Sci-Fi|Thriller,99694
2418,10101,33004,"Hitchhiker's Guide to the Galaxy, The (2005)",Adventure|Comedy|Sci-Fi,199698
2419,10102,33004,"Hitchhiker's Guide to the Galaxy, The (2005)",Adventure|Comedy|Sci-Fi,90883
2420,10112,33085,"Amityville Horror, The (2005)",Horror|Thriller,150628
2421,10114,33092,Acts of Worship (2001) ,Drama,83180
2422,10122,33126,"Frisco Kid, The (1979)",Comedy|Western,160609
2423,10126,33136,House of D (2004),Drama,172418
2424,10134,33154,Enron: The Smartest Guys in the Room (2005),Documentary,149723
2425,10137,33162,Kingdom of Heaven (2005),Action|Drama|Romance|War,78475
2426,10138,33164,House of Wax (2005),Horror|Thriller,168719
2427,10139,33166,Crash (2004),Crime|Drama,104177
2428,10141,33171,Mysterious Skin (2004),Drama|Mystery,177721
2429,10195,33495,Kicking & Screaming (2005),Comedy,156589
2430,10196,33499,Monster-in-Law (2005),Comedy|Romance,147279
2431,10214,33615,Madagascar (2005),Adventure|Animation|Children|Comedy,166852
2432,10221,33646,"Longest Yard, The (2005)",Comedy|Drama,193754
2433,10224,33660,Cinderella Man (2005),Drama|Romance,158112
2434,10225,33669,"Sisterhood of the Traveling Pants, The (2005)",Adventure|Comedy|Drama,165309
2435,10226,33672,Lords of Dogtown (2005),Action|Comedy|Drama,193627
2436,10229,33679,Mr. & Mrs. Smith (2005),Action|Adventure|Comedy|Romance,142933
2437,10232,33685,"Honeymooners, The (2005)",Comedy,203725
2438,10245,33781,Quo Vadis (1951),Drama|Romance,137260
2439,10247,33794,Batman Begins (2005),Action|Crime|IMAX,198977
2440,10257,33830,Herbie: Fully Loaded (2005),Adventure|Comedy|Romance,119777
2441,10258,33832,Yes (2004),Drama,77478
2442,10259,33834,Land of the Dead (2005),Action|Horror|Thriller,195089
2443,10260,33836,Bewitched (2005),Comedy|Fantasy|Romance,91227
2444,10277,33919,Coronado (2003),Action|Adventure|War,89902
2445,10302,34048,War of the Worlds (2005),Action|Adventure|Sci-Fi|Thriller,186828
2446,10312,34129,Rebound (2005),Comedy,158402
2447,10315,34143,Dark Water (2005),Drama|Horror|Thriller,138071
2448,10317,34150,Fantastic Four (2005),Action|Adventure|Sci-Fi,180416
2449,10318,34153,Murderball (2005),Documentary,119562
2450,10321,34162,Wedding Crashers (2005),Comedy|Romance,177112
2451,10335,34231,Fighter in the Wind (2004),Action|Drama,77267
2452,10340,34271,Hustle & Flow (2005),Crime|Drama,133916
2453,10341,34292,Hardware (1990),Action|Horror|Sci-Fi,125698
2454,10346,34319,"Island, The (2005)",Action|Sci-Fi|Thriller,132107
2455,10347,34321,Bad News Bears (2005),Children|Comedy,192326
2456,10348,34323,"Devil's Rejects, The (2005)",Action|Crime|Horror,87867
2457,10353,34336,Must Love Dogs (2005),Comedy|Romance,168656
2458,10354,34338,"Aristocrats, The (2005)",Comedy|Documentary,104199
2459,10365,34405,Serenity (2005),Action|Adventure|Sci-Fi,176027
2460,10370,34437,Broken Flowers (2005),Comedy|Drama,87674
2461,10382,34520,"Dukes of Hazzard, The (2005)",Action|Adventure|Comedy,204157
2462,10383,34523,The Chumscrubber (2005),Comedy|Drama,124850
2463,10386,34530,Deuce Bigalow: European Gigolo (2005),Comedy,185155
2464,10387,34532,"Skeleton Key, The (2005)",Drama|Horror|Mystery|Thriller,79834
2465,10388,34534,Four Brothers (2005),Action|Crime|Drama,157816
2466,10392,34542,Grizzly Man (2005),Documentary,159497
2467,10415,35386,Winter Soldier (1972),Documentary|War,122720
2468,10418,35636,Teen Witch (1989),Comedy,89967
2469,10426,35836,"40-Year-Old Virgin, The (2005)",Comedy|Romance,180926
2470,10430,35957,Red Eye (2005),Horror|Thriller,126916
2471,10432,36056,Man of the West (1958),Western,130011
2472,10453,36509,"Cave, The (2005)",Action|Adventure|Horror|Mystery|Sci-Fi|Thriller,80918
2473,10456,36517,"Constant Gardener, The (2005)",Drama|Thriller,94298
2474,10457,36519,Transporter 2 (2005),Action|Crime|Thriller,179359
2475,10461,36529,Lord of War (2005),Action|Crime|Drama|Thriller|War,105645
2476,10465,36537,Thumbsucker (2005),Comedy|Drama,120742
2477,10468,36545,G (2002),Drama|Romance,166062
2478,10485,37211,Go West (1940),Comedy|Musical|Western,181458
2479,10486,37240,Why We Fight (2005),Documentary,161334
2480,10493,37380,Doom (2005),Action|Horror|Sci-Fi,157900
2481,10494,37382,Domino (2005),Crime|Drama|Thriller,189406
2482,10495,37384,Waiting... (2005),Comedy,158073
2483,10508,37720,"Exorcism of Emily Rose, The (2005)",Crime|Drama|Horror|Thriller,157221
2484,10509,37727,Flightplan (2005),Action|Drama|Thriller,160589
2485,10510,37729,Corpse Bride (2005),Animation|Comedy|Fantasy|Musical|Romance,115613
2486,10512,37733,"History of Violence, A (2005)",Action|Crime|Drama|Thriller,179318
2487,10514,37739,"Greatest Game Ever Played, The (2005)",Drama,111572
2488,10515,37741,Capote (2005),Crime|Drama,139788
2489,10519,37830,Final Fantasy VII: Advent Children (2004),Action|Adventure|Animation|Fantasy|Sci-Fi,114984
2490,10521,37844,Roll Bounce (2005),Comedy|Drama|Romance,138523
2491,10523,37853,Into the Blue (2005),Action|Adventure|Crime|Thriller,82657
2492,10525,37857,MirrorMask (2005),Adventure|Children|Drama|Fantasy,103552
2493,10538,38061,Kiss Kiss Bang Bang (2005),Comedy|Crime|Mystery|Thriller,185445
2494,10562,38798,In Her Shoes (2005),Comedy|Drama,141334
2495,10576,39183,Brokeback Mountain (2005),Drama|Romance,167847
2496,10590,39400,"Fog, The (2005)",Action|Horror|Mystery|Thriller,122984
2497,10600,39427,Stay (2005),Thriller,181193
2498,10601,39429,Confess (2005),Drama|Thriller,191051
2499,10606,39446,Saw II (2005),Horror|Thriller,157318
2500,10607,39449,Prime (2005),Comedy|Drama|Romance,191090
2501,10627,39824,Mahogany (1975),Drama|Romance,150172
2502,10643,40278,Jarhead (2005),Action|Drama|War,141996
2503,10646,40339,Chicken Little (2005),Action|Adventure|Animation|Children|Comedy|Sci-Fi,79379
2504,10649,40412,Dead Man's Shoes (2004),Crime|Thriller,179172
2505,10661,40574,Get Rich or Die Tryin' (2005),Action|Crime|Drama,198699
2506,10663,40581,Just Friends (2005),Comedy|Romance,202175
2507,10664,40583,Syriana (2005),Drama|Thriller,155218
2508,10671,40629,Pride & Prejudice (2005),Drama|Romance,173915
2509,10676,40723,Wolf Creek (2005),Crime|Horror|Thriller,77693
2510,10677,40732,"Descent, The (2005)",Adventure|Drama|Horror|Thriller,166883
2511,10678,40732,"Descent, The (2005)",Adventure|Drama|Horror|Thriller,127759
2512,10682,40815,Harry Potter and the Goblet of Fire (2005),Adventure|Fantasy|Thriller|IMAX,76940
2513,10684,40819,Walk the Line (2005),Drama|Musical|Romance,140696
2514,10685,40826,Rent (2005),Drama|Musical|Romance,112277
2515,10689,40851,Zathura (2005),Action|Adventure|Children|Fantasy,101780
2516,10692,40898,Our Vines Have Tender Grapes (1945),Drama,186975
2517,10697,40962,"Yours, Mine and Ours (2005)",Comedy|Romance,116903
2518,10701,40973,"Wild Geese, The (1978)",Action|Adventure|Drama|War,79205
2519,10710,41136,"Driver, The (1978)",Action|Crime|Film-Noir,122958
2520,10712,41226,Sounder (1972),Drama,151828
2521,10713,41285,Match Point (2005),Crime|Drama|Romance,127206
2522,10717,41411,"Deep, The (1977)",Adventure|Horror|Mystery|Thriller,157239
2523,10725,41566,"Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The (2005)",Adventure|Children|Fantasy,196478
2524,10726,41569,King Kong (2005),Action|Adventure|Drama|Fantasy|Thriller,155572
2525,10727,41571,Memoirs of a Geisha (2005),Drama|Romance,121410
2526,10728,41573,The Family Stone (2005),Comedy|Drama|Romance,109788
2527,10751,41769,Mozart and the Whale (2005),Comedy|Drama|Romance,92704
2528,10763,41889,Lili (1953),Drama|Musical|Romance,101745
2529,10769,41997,Munich (2005),Action|Crime|Drama|Thriller,99691
2530,10770,42002,"Producers, The (2005)",Comedy|Musical,78233
2531,10773,42009,Cheaper by the Dozen 2 (2005),Adventure|Comedy,160858
2532,10774,42011,Fun with Dick and Jane (2005),Comedy|Crime,113701
2533,10775,42013,"Ringer, The (2005)",Comedy,149938
2534,10776,42015,Casanova (2005),Action|Adventure|Comedy|Drama|Romance,178509
2535,10779,42053,Dirty Love (2005),Comedy|Romance,124895
2536,10783,42163,Richard Pryor: Live in Concert (1979),Comedy|Documentary,159873
2537,10792,42285,"Dentist, The (1996)",Horror|Thriller,145954
2538,10804,42518,Christmas in Connecticut (1945),Comedy|Romance,105900
2539,10831,42723,Hostel (2005),Horror,130234
2540,10832,42725,Grandma's Boy (2006),Comedy,154069
2541,10835,42732,Last Holiday (2006),Comedy,175756
2542,10836,42734,Hoodwinked! (2005),Animation|Children|Comedy,101212
2543,10838,42738,Underworld: Evolution (2006),Action|Fantasy|Horror,89659
2544,10864,43177,Over the Edge (1979),Crime|Drama,83489
2545,10876,43383,"Big House, The (1930)",Drama|Thriller,142860
2546,10892,43558,Big Momma's House 2 (2006),Action|Comedy|Crime,122946
2547,10893,43560,Nanny McPhee (2005),Children|Comedy|Fantasy,86573
2548,10896,43589,"Dark, The (2005)",Horror|Mystery|Thriller,99496
2549,10909,43684,Something New (2006),Comedy|Drama|Romance,105302
2550,10916,43744,Imagine Me & You (2005),Comedy|Drama|Romance,128113
2551,10924,43836,"Pink Panther, The (2006)",Adventure|Comedy|Crime,184446
2552,10925,43838,Troll (1986),Comedy|Fantasy|Horror,124116
2553,10933,43904,When a Stranger Calls (2006),Horror|Thriller,134239
2554,10938,43914,Winter Passing (2005),Drama,103406
2555,10939,43917,Eight Below (2006),Action|Adventure|Drama|Romance,143308
2556,10940,43919,Date Movie (2006),Comedy|Romance,110944
2557,10941,43921,Running Scared (2006),Action|Crime|Thriller,137293
2558,10945,43930,Just My Luck (2006),Comedy|Romance,88006
2559,10955,44004,Failure to Launch (2006),Comedy|Romance,140998
2560,10965,44155,Five Children and It (2004),Adventure|Children|Fantasy,86772
2561,10969,44189,Ask the Dust (2006),Drama|Romance,131811
2562,10971,44193,She's the Man (2006),Comedy|Romance,191798
2563,10974,44199,Inside Man (2006),Crime|Drama|Thriller,186741
2564,10978,44238,Leprechaun 2 (1994),Comedy|Fantasy|Horror,183086
2565,10979,44241,Leprechaun 3 (1995),Comedy|Fantasy|Horror,98939
2566,10988,44397,"Hills Have Eyes, The (2006)",Drama|Horror|Thriller,76187
2567,10989,44399,"Shaggy Dog, The (2006)",Adventure|Children|Comedy|Fantasy,78804
2568,10999,44587,Nanook of the North (1922),Documentary|Drama,118970
2569,11012,44665,Lucky Number Slevin (2006),Crime|Drama|Mystery,109798
2570,11016,44694,Volver (2006),Comedy|Drama,195667
2571,11018,44709,Akeelah and the Bee (2006),Drama,122852
2572,11022,44729,Larry the Cable Guy: Health Inspector (2006),Comedy,190275
2573,11026,44761,Brick (2005),Crime|Drama|Film-Noir|Mystery,187758
2574,11029,44777,Evil Aliens (2005),Comedy|Horror|Sci-Fi,164887
2575,11030,44779,Santa's Slay (2005),Comedy|Fantasy|Horror,107168
2576,11032,44788,This Film Is Not Yet Rated (2006),Documentary,121902
2577,11036,44828,Slither (2006),Comedy|Horror|Sci-Fi,171009
2578,11037,44840,"Benchwarmers, The (2006)",Comedy,180230
2579,11050,44911,Magic (1978),Drama|Horror|Romance|Thriller,191892
2580,11056,44949,Hoot (2006),Children|Comedy,137537
2581,11057,44966,Where the Red Fern Grows (1974),Children|Drama,120520
2582,11058,44972,Scary Movie 4 (2006),Comedy|Horror,129596
2583,11059,44974,Hard Candy (2005),Drama|Thriller,190267
2584,11060,44978,Dead Birds (2004),Horror|War|Western,160163
2585,11064,45030,Even Money (2006),Crime|Drama,112779
2586,11073,45081,Silent Hill (2006),Fantasy|Horror|Thriller,199449
2587,11083,45186,Mission: Impossible III (2006),Action|Adventure|Thriller,144795
2588,11088,45208,RV (2006),Adventure|Children|Comedy,130203
2589,11089,45210,United 93 (2006),Crime|Drama,102314
2590,11090,45221,Stick It (2006),Comedy,152424
2591,11100,45431,Over the Hedge (2006),Adventure|Animation|Children|Comedy,155956
2592,11102,45442,Poseidon (2006),Action|Adventure|Thriller|IMAX,200348
2593,11103,45447,"Da Vinci Code, The (2006)",Drama|Mystery|Thriller,140771
2594,11104,45499,X-Men: The Last Stand (2006),Action|Sci-Fi|Thriller,100821
2595,11105,45501,"Break-Up, The (2006)",Comedy|Drama|Romance,157758
2596,11110,45517,Cars (2006),Animation|Children|Comedy,92374
2597,11129,45662,"Omen, The (2006)",Horror|Thriller,144711
2598,11131,45666,Nacho Libre (2006),Comedy,150436
2599,11132,45668,"Lake House, The (2006)",Drama|Fantasy|Romance,119667
2600,11133,45672,Click (2006),Adventure|Comedy|Drama|Fantasy|Romance,78874
2601,11138,45720,"Devil Wears Prada, The (2006)",Comedy|Drama,80208
2602,11139,45722,Pirates of the Caribbean: Dead Man's Chest (2006),Action|Adventure|Fantasy,118651
2603,11140,45726,"You, Me and Dupree (2006)",Comedy,152121
2604,11141,45728,Clerks II (2006),Comedy,116389
2605,11142,45730,Lady in the Water (2006),Drama|Fantasy|Mystery,201543
2606,11143,45732,My Super Ex-Girlfriend (2006),Comedy|Fantasy|Romance,82631
2607,11149,45852,See No Evil (2006),Horror,149027
2608,11161,45991,Psych-Out (1968),Drama|Musical|Thriller,174158
2609,11165,46062,High School Musical (2006),Children|Comedy|Drama|Musical|Romance,104378
2610,11186,46337,Garfield: A Tail of Two Kitties (2006),Animation|Children|Comedy,147038
2611,11192,46430,Waist Deep (2006),Action|Crime|Drama|Thriller,157097
2612,11198,46530,Superman Returns (2006),Action|Adventure|Sci-Fi|IMAX,197155
2613,11204,46578,Little Miss Sunshine (2006),Adventure|Comedy|Drama,117972
2614,11214,46653,"300 Spartans, The (1962)",Adventure|Drama|War,170898
2615,11218,46723,Babel (2006),Drama|Thriller,198342
2616,11223,46770,Krrish (2006),Adventure|Musical|Romance|Sci-Fi,100886
2617,11231,46848,"Gumball Rally, The (1976)",Adventure|Comedy,97046
2618,11232,46850,Wordplay (2006),Documentary,104331
2619,11241,46915,End Game (2006),Crime|Drama|Mystery,107928
2620,11245,46948,Monster House (2006),Animation|Children|Fantasy|Mystery,79512
2621,11251,46965,Snakes on a Plane (2006),Action|Comedy|Horror|Thriller,88526
2622,11253,46970,Talladega Nights: The Ballad of Ricky Bobby (2006),Action|Comedy,141928
2623,11254,46972,Night at the Museum (2006),Action|Comedy|Fantasy|IMAX,102499
2624,11255,46972,Night at the Museum (2006),Action|Comedy|Fantasy|IMAX,174073
2625,11256,46974,World Trade Center (2006),Drama,125258
2626,11257,46976,Stranger than Fiction (2006),Comedy|Drama|Fantasy|Romance,115047
2627,11262,47044,Miami Vice (2006),Action|Crime|Drama|Thriller,112332
2628,11270,47099,"Pursuit of Happyness, The (2006)",Drama,113392
2629,11272,47122,John Tucker Must Die (2006),Comedy|Romance,161935
2630,11284,47200,Crank (2006),Action|Thriller,104930
2631,11303,47382,Step Up (2006),Drama|Romance,134778
2632,11304,47382,Step Up (2006),Drama|Romance,167936
2633,11312,47452,Wing Chun (1994),Action|Comedy|Drama|Romance,113404
2634,11321,47493,Cabin in the Sky (1943),Fantasy|Musical,82893
2635,11325,47518,Accepted (2006),Comedy,120257
2636,11335,47610,"Illusionist, The (2006)",Drama|Fantasy|Mystery|Romance,126096
2637,11339,47629,The Queen (2006),Drama,189531
2638,11341,47640,Beerfest (2006),Comedy,167623
2639,11343,47644,Invincible (2006),Drama,130523
2640,11363,47810,"Wicker Man, The (2006)",Horror|Mystery|Thriller,177270
2641,11365,47830,"Quiet, The (2005)",Crime|Drama|Mystery|Thriller,149022
2642,11388,47976,Trust the Man (2005),Comedy|Drama|Romance,173849
2643,11391,47997,Idiocracy (2006),Adventure|Comedy|Sci-Fi|Thriller,191316
2644,11392,47999,Jesus Camp (2006),Documentary|Drama,155140
2645,11397,48043,"Fountain, The (2006)",Drama|Fantasy|Romance,89838
2646,11408,48123,"Long Voyage Home, The (1940)",Drama|War,84517
2647,11410,48142,"Black Dahlia, The (2006)",Crime|Drama|Mystery|Thriller,135655
2648,11413,48161,Gridiron Gang (2006),Drama,178015
2649,11425,48262,"Bridge, The (2006)",Documentary,122411
2650,11426,48262,"Bridge, The (2006)",Documentary,191956
2651,11431,48304,Apocalypto (2006),Adventure|Drama|Thriller,156124
2652,11434,48319,Flyboys (2006),Action|Adventure|Drama|War,181949
2653,11435,48322,Jackass Number Two (2006),Comedy|Documentary,145814
2654,11445,48412,"Guardian, The (2006)",Action|Adventure|Drama,159636
2655,11446,48414,Open Season (2006),Adventure|Animation|Children|Comedy|IMAX,79313
2656,11447,48416,School for Scoundrels (2006),Comedy|Crime,122726
2657,11448,48427,Romy and Michele: In the Beginning (2005),Comedy,143958
2658,11451,48516,"Departed, The (2006)",Crime|Drama|Thriller,86428
2659,11452,48518,"Texas Chainsaw Massacre: The Beginning, The (2006)",Horror|Thriller,90026
2660,11453,48520,Employee of the Month (2006),Comedy,203622
2661,11465,48593,Man of the Year (2006),Comedy|Thriller,167870
2662,11466,48596,"Marine, The (2006)",Action|Drama|Thriller,171169
2663,11485,48738,"Last King of Scotland, The (2006)",Drama|Thriller,164931
2664,11489,48774,Children of Men (2006),Action|Adventure|Drama|Sci-Fi|Thriller,161817
2665,11490,48780,"Prestige, The (2006)",Drama|Mystery|Sci-Fi|Thriller,114560
2666,11491,48783,Flags of Our Fathers (2006),Drama|War,158111
2667,11492,48791,Flicka (2006),Children|Drama,195773
2668,11498,48856,"Guide to Recognizing Your Saints, A (2006)",Crime|Drama,103517
2669,11501,48877,Saw III (2006),Crime|Horror|Thriller,175707
2670,11512,48982,Flushed Away (2006),Animation|Comedy,160285
2671,11526,49110,Mom and Dad Save the World (1992),Comedy|Sci-Fi,78869
2672,11530,49130,"Good Year, A (2006)",Comedy|Drama|Romance,185684
2673,11537,49234,Red Dust (2004),Drama,86357
2674,11540,49272,Casino Royale (2006),Action|Adventure|Thriller,175252
2675,11541,49274,Happy Feet (2006),Adventure|Animation|Children|Comedy|IMAX,190590
2676,11542,49276,Let's Go to Prison (2006),Comedy,106197
2677,11559,49389,The Great Train Robbery (1903),Crime|Western,153100
2678,11561,49396,Tenacious D in The Pick of Destiny (2006),Adventure|Comedy|Musical,95750
2679,11570,49524,"Nativity Story, The (2006)",Drama,112106
2680,11573,49530,Blood Diamond (2006),Action|Adventure|Crime|Drama|Thriller|War,93845
2681,11574,49571,Dracula's Daughter (1936),Drama|Horror,134195
2682,11580,49647,Charlotte's Web (2006),Children|Comedy|Drama|Fantasy,84097
2683,11581,49649,Eragon (2006),Action|Adventure|Fantasy,193221
2684,11582,49651,Rocky Balboa (2006),Action|Drama,81968
2685,11598,49772,"Painted Veil, The (2006)",Drama|Romance,119656
2686,11599,49793,We Are Marshall (2006),Drama,156060
2687,11602,49822,"Good Shepherd, The (2006)",Drama|Thriller,185637
2688,11603,49824,Dreamgirls (2006),Drama|Musical,129124
2689,11608,49910,Freedom Writers (2007),Drama,172036
2690,11617,49961,Notes on a Scandal (2006),Drama,156699
2691,11628,50068,Letters from Iwo Jima (2006),Drama|War,139873
2692,11630,50147,Black Christmas (2006),Action|Horror|Thriller,145744
2693,11634,50158,Stomp the Yard (2007),Drama|Musical,106635
2694,11673,50601,Bridge to Terabithia (2007),Adventure|Children|Fantasy,109064
2695,11690,50792,Catch and Release (2006),Comedy|Drama|Romance,194047
2696,11693,50798,Epic Movie (2007),Adventure|Comedy,91692
2697,11694,50800,"Messengers, The (2007)",Drama|Horror|Thriller,159982
2698,11695,50802,Because I Said So (2007),Comedy|Drama|Romance,128682
2699,11696,50804,Hannibal Rising (2007),Drama|Horror|Thriller,177441
2700,11697,50806,Norbit (2007),Comedy|Romance,78958
2701,11703,50872,Ratatouille (2007),Animation|Children|Drama,177922
2702,11728,51077,Ghost Rider (2007),Action|Fantasy|Thriller,84422
2703,11731,51084,Music and Lyrics (2007),Comedy|Romance,176541
2704,11732,51086,"Number 23, The (2007)",Drama|Mystery|Thriller,89770
2705,11734,51091,Black Snake Moan (2006),Drama,103738
2706,11753,51255,Hot Fuzz (2007),Action|Comedy|Crime|Mystery,127115
2707,11766,51357,Citizen X (1995),Crime|Drama|Thriller,159560
2708,11770,51412,Next (2007),Action|Sci-Fi|Thriller,96184
2709,11771,51418,Breaking and Entering (2006),Drama,191242
2710,11778,51503,Wise Guys (1986),Comedy|Crime,157878
2711,11782,51540,Zodiac (2007),Crime|Drama|Thriller,155467
2712,11788,51575,Wild Hogs (2007),Adventure|Comedy,182174
2713,11797,51660,"Ultimate Gift, The (2006)",Drama,170943
2714,11798,51662,300 (2007),Action|Fantasy|War|IMAX,136877
2715,11805,51698,"Last Mimzy, The (2007)",Adventure|Children|Sci-Fi,118472
2716,11813,51834,Becoming Jane (2007),Drama|Romance,192586
2717,11815,51857,"Taste of Honey, A (1961)",Drama,132319
2718,11820,51903,I Think I Love My Wife (2007),Comedy|Drama|Romance,78673
2719,11826,51927,Dead Silence (2007),Horror|Mystery|Thriller,165155
2720,11827,51931,Reign Over Me (2007),Drama,114111
2721,11829,51935,Shooter (2007),Action|Drama|Thriller,108746
2722,11858,52245,Blades of Glory (2007),Comedy|Romance,198742
2723,11862,52281,Grindhouse (2007),Action|Crime|Horror|Sci-Fi|Thriller,125036
2724,11863,52283,"Reaping, The (2007)",Horror|Thriller,174125
2725,11865,52287,Meet the Robinsons (2007),Action|Adventure|Animation|Children|Comedy|Sci-Fi,146986
2726,11870,52328,Sunshine (2007),Adventure|Drama|Sci-Fi|Thriller,144872
2727,11884,52458,Disturbia (2007),Drama|Thriller,189266
2728,11901,52604,Fracture (2007),Crime|Drama|Mystery|Thriller,193005
2729,11912,52694,Mr. Bean's Holiday (2007),Comedy,183189
2730,11919,52722,Spider-Man 3 (2007),Action|Adventure|Sci-Fi|Thriller|IMAX,165531
2731,11947,52952,This Is England (2006),Drama,106116
2732,11950,52973,Knocked Up (2007),Comedy|Drama|Romance,140335
2733,11951,52975,Hairspray (2007),Comedy|Drama|Musical,127328
2734,11954,53000,28 Weeks Later (2007),Horror|Sci-Fi|Thriller,168632
2735,11959,53038,Red Dust (1932),Drama,164515
2736,11964,53121,Shrek the Third (2007),Adventure|Animation|Children|Comedy|Fantasy,112783
2737,11966,53125,Pirates of the Caribbean: At World's End (2007),Action|Adventure|Comedy|Fantasy,168727
2738,11968,53129,Mr. Brooks (2007),Crime|Drama|Thriller,103550
2739,11974,53152,"Man from Planet X, The (1951)",Horror|Romance|Sci-Fi,176201
2740,11982,53280,"Breed, The (2006)",Horror|Thriller,96793
2741,11984,53318,Cashback (2006),Comedy|Drama|Romance,140291
2742,11985,53322,Ocean's Thirteen (2007),Crime|Thriller,87745
2743,11998,53435,Hostel: Part II (2007),Crime|Horror|Thriller,120544
2744,12004,53464,Fantastic Four: Rise of the Silver Surfer (2007),Action|Adventure|Sci-Fi,199585
2745,12005,53466,Nancy Drew (2007),Adventure|Crime|Thriller,142741
2746,12006,53468,Fido (2006),Comedy|Horror|Thriller,98401
2747,12009,53519,Death Proof (2007),Action|Adventure|Crime|Horror|Thriller,86841
2748,12011,53550,Rescue Dawn (2006),Action|Adventure|Drama|War,91965
2749,12030,53808,Bring It On: All or Nothing (2006),Comedy,117771
2750,12051,53894,Sicko (2007),Documentary|Drama,202601
2751,12057,53953,1408 (2007),Drama|Horror|Thriller,194035
2752,12058,53956,Death at a Funeral (2007),Comedy,76279
2753,12061,53972,Live Free or Die Hard (2007),Action|Adventure|Crime|Thriller,201436
2754,12062,53974,License to Wed (2007),Comedy|Romance,103646
2755,12064,53993,Evan Almighty (2007),Comedy|Fantasy,189328
2756,12065,53996,Transformers (2007),Action|Sci-Fi|Thriller|IMAX,129036
2757,12066,53996,Transformers (2007),Action|Sci-Fi|Thriller|IMAX,130376
2758,12069,54004,I Now Pronounce You Chuck and Larry (2007),Comedy|Romance,162481
2759,12078,54121,Broken Arrow (1950),Drama|Romance|Western,188316
2760,12083,54190,Across the Universe (2007),Drama|Fantasy|Musical|Romance,180122
2761,12095,54256,Hot Rod (2007),Comedy,149402
2762,12096,54259,Stardust (2007),Adventure|Comedy|Fantasy|Romance,173253
2763,12100,54272,"Simpsons Movie, The (2007)",Animation|Comedy,203049
2764,12102,54276,No Reservations (2007),Comedy|Drama|Romance,138546
2765,12104,54281,Charlie Bartlett (2007),Comedy|Drama,175178
2766,12106,54286,"Bourne Ultimatum, The (2007)",Action|Crime|Thriller,197769
2767,12126,54503,Superbad (2007),Comedy,199831
2768,12129,54513,Talk to Me (2007),Drama,153820
2769,12142,54648,Rush Hour 3 (2007),Action|Comedy|Crime|Thriller,201412
2770,12148,54732,Balls of Fury (2007),Comedy,89085
2771,12154,54768,Daddy Day Camp (2007),Children|Comedy,126619
2772,12156,54775,War (2007),Action|Thriller,166279
2773,12160,54785,Halloween (2007),Horror,163704
2774,12168,54881,"King of Kong, The (2007)",Documentary,130287
2775,12171,54910,Behind the Mask: The Rise of Leslie Vernon (2006),Comedy|Horror|Thriller,133669
2776,12182,54995,Planet Terror (2007),Action|Horror|Sci-Fi,156176
2777,12183,54997,3:10 to Yuma (2007),Action|Crime|Drama|Western,126809
2778,12184,54999,Shoot 'Em Up (2007),Action|Comedy|Crime,182567
2779,12189,55050,Fierce People (2005),Drama,162209
2780,12190,55052,Atonement (2007),Drama|Romance|War,129676
2781,12196,55073,Mercenary for Justice (2006),Action,167001
2782,12219,55209,The Death and Life of Bobby Z (2007),Action|Crime|Drama|Thriller,144120
2783,12222,55232,Resident Evil: Extinction (2007),Action|Horror|Sci-Fi|Thriller,114876
2784,12223,55241,Mr. Woodcock (2007),Comedy,110685
2785,12224,55245,Good Luck Chuck (2007),Comedy|Romance,149260
2786,12225,55247,Into the Wild (2007),Action|Adventure|Drama,122208
2787,12226,55250,"Game Plan, The (2007)",Comedy,108273
2788,12231,55261,"Heartbreak Kid, The (2007)",Comedy|Drama|Romance,133092
2789,12232,55267,Dan in Real Life (2007),Comedy|Drama|Romance,164394
2790,12233,55269,"Darjeeling Limited, The (2007)",Adventure|Comedy|Drama,93320
2791,12235,55274,Elizabeth: The Golden Age (2007),Drama,177605
2792,12236,55276,Michael Clayton (2007),Drama|Thriller,125663
2793,12238,55280,Lars and the Real Girl (2007),Comedy|Drama,134064
2794,12239,55282,30 Days of Night (2007),Horror|Thriller,182881
